m_reaction,m_gene_reaction_rule,m_metabolites,m_subsystem,m_gene,seq_uniprot,seq_kegg,seq_mapped_pdbs,seq_domains,seq_file,struct_id,struct_is_experimental,struct_percent_seq_cov,struct_pdb,struct_resolution,struct_chemicals,struct_domains,struct_homology_template,struct_file
THRD,(b3616 or b3589),thr__L_c;nadh_c;2aobut_c;nad_c;h_c,Glycine and Serine Metabolism,b3589,P37686,ecj:JW5648;eco:b3589,,,P37686.fasta,REP-ADH2_ECOLI,False,1.0,,,,,3owo,ADH2_ECOLI_model1_clean-X_clean.pdb
THRD,(b3616 or b3589),thr__L_c;nadh_c;2aobut_c;nad_c;h_c,Glycine and Serine Metabolism,b3616,P07913,ecj:JW3591;eco:b3616,,,P07913.fasta,REP-TDH_ECOLI,False,1.0,,,,,2ejv,TDH_ECOLI_model1_clean-X_clean.pdb
THRD_L,(b3772 or b3117),thr__L_c;2obut_c;nh4_c,"Valine, Leucine, and Isoleucine Metabolism",b3772,P04968,ecj:JW3745;eco:b3772,1TDJ,d1tdja1;d1tdja2;d1tdja3,P04968.fasta,REP-1tdj,True,0.9610894941634242,1tdj,2.8,PLP,d1tdja1;d1tdja2;d1tdja3,,1tdj-A_clean.pdb
THRD_L,(b3772 or b3117),thr__L_c;2obut_c;nh4_c,"Valine, Leucine, and Isoleucine Metabolism",b3117,P0AGF6,ecj:JW3088;eco:b3117,,,P0AGF6.fasta,REP-THD2_ECOLI,False,1.0,,,,,2gn0,THD2_ECOLI_model1_clean-X_clean.pdb
THRPtex,(b0241 or b0929 or b1377 or b2215),thrp_e;thrp_p,"Transport, Outer Membrane Porin",b1377,P77747,ecj:JW1371;eco:b1377,,,P77747.fasta,REP-OMPN_ECOLI,False,1.0,,,,,2ixx,OMPN_ECOLI_model1_clean-X_clean.pdb
THRPtex,(b0241 or b0929 or b1377 or b2215),thrp_e;thrp_p,"Transport, Outer Membrane Porin",b0241,P02932,ecj:JW0231;eco:b0241,1PHO,PDP:5FVNAa,P02932.fasta,REP-PHOE_ECOLI,False,1.0,,,,,1pho,PHOE_ECOLI_model1_clean-X_clean.pdb
THRPtex,(b0241 or b0929 or b1377 or b2215),thrp_e;thrp_p,"Transport, Outer Membrane Porin",b0929,P02931,ecj:JW0912;eco:b0929,1BT9;1GFM;1GFN;1GFO;1GFP;1GFQ;1HXT;1HXU;1HXX;1MPF;1OPF;2OMF;2ZFG;2ZLD;3FYX;3HW9;3HWB;3K19;3K1B;3O0E;3POQ;3POU;3POX;4D5U;4GCP;4GCQ;4GCS;4JFB;4LSE;4LSF;4LSH;4LSI;5NUO;5NUQ;5NUR,PDP:5FVNAa,P02931.fasta,REP-2zfg,True,0.93646408839779,2zfg,1.59,MG;C8E,PDP:5FVNAa,,2zfg-A_clean.pdb
THRPtex,(b0241 or b0929 or b1377 or b2215),thrp_e;thrp_p,"Transport, Outer Membrane Porin",b2215,P06996,ecj:JW2203;eco:b2215,2J1N;2J4U;2ZLE;4A8D,PDP:5FVNAa,P06996.fasta,REP-2j1n,True,0.9427792915531336,2j1n,2.0,CL;MG;D12,PDP:5FVNAa,,2j1n-A_clean.pdb
THRS,b0004,phom_c;thr__L_c;pi_c;h2o_c,Threonine and Lysine Metabolism,b0004,P00934,ecj:JW0003;eco:b0004,1VB3,d1vb3a1,P00934.fasta,REP-1vb3,True,1.0,1vb3,2.2,SO4;KPA,d1vb3a1,,1vb3-A_clean.pdb
THRabcpp,(b3456 and b3455 and b3460 and b3457 and b3454),h2o_c;atp_c;thr__L_p;h_c;adp_c;thr__L_c;pi_c,"Transport, Inner Membrane",b3454,P22731,ecj:JW3419;eco:b3454,,,P22731.fasta,REP-LIVF_ECOLI,False,1.0,,,,,1ji0,LIVF_ECOLI_model1_clean-X_clean.pdb
THRabcpp,(b3456 and b3455 and b3460 and b3457 and b3454),h2o_c;atp_c;thr__L_p;h_c;adp_c;thr__L_c;pi_c,"Transport, Inner Membrane",b3460,P0AD96,ecj:JW3425;eco:b3460,1Z15;1Z16;1Z17;1Z18;2LIV,PDP:3IPCAa;PDP:3IPCAb,P0AD96.fasta,REP-1z15,True,0.9373297002724795,1z15,1.7,,PDP:3IPCAa;PDP:3IPCAb,,1z15-A_clean.pdb
THRabcpp,(b3456 and b3455 and b3460 and b3457 and b3454),h2o_c;atp_c;thr__L_p;h_c;adp_c;thr__L_c;pi_c,"Transport, Inner Membrane",b3457,P0AEX7,ecj:JW3422;eco:b3457,,,P0AEX7.fasta,REP-LIVH_ECOLI,False,1.0,,,,,2nq2,LIVH_ECOLI_model1_clean-X_clean.pdb
THRabcpp,(b3456 and b3455 and b3460 and b3457 and b3454),h2o_c;atp_c;thr__L_p;h_c;adp_c;thr__L_c;pi_c,"Transport, Inner Membrane",b3455,P0A9S7,ecj:JW3420;eco:b3455,,,P0A9S7.fasta,REP-LIVG_ECOLI,False,1.0,,,,,1g6h,LIVG_ECOLI_model1_clean-X_clean.pdb
THRabcpp,(b3456 and b3455 and b3460 and b3457 and b3454),h2o_c;atp_c;thr__L_p;h_c;adp_c;thr__L_c;pi_c,"Transport, Inner Membrane",b3456,P22729,ecj:JW3421;eco:b3456,,,P22729.fasta,REP-LIVM_ECOLI,False,1.0,,,,,1jdh,LIVM_ECOLI_model1_clean-X_clean.pdb
THRt2_2pp,b3116,thr__L_p;thr__L_c;h_c;h_p,"Transport, Inner Membrane",b3116,P0AAD8,ecj:JW3087;eco:b3116,,,P0AAD8.fasta,REP-TDCC_ECOLI,False,1.0,,,,,3gi9,TDCC_ECOLI_model1_clean-X_clean.pdb
THRt2pp,(b0813 or b3823),thr__L_p;thr__L_c;h_c;h_p,"Transport, Inner Membrane",b0813,P0AA67,ecj:JW0798;eco:b0813,,,P0AA67.fasta,REP-RHTA_ECOLI,False,1.0,,,,,3zux,RHTA_ECOLI_model1_clean-X_clean.pdb
THRt2pp,(b0813 or b3823),thr__L_p;thr__L_c;h_c;h_p,"Transport, Inner Membrane",b3823,P0AG38,ecj:JW5586;eco:b3823,,,P0AG38.fasta,REP-RHTC_ECOLI,False,1.0,,,,,1kol,RHTC_ECOLI_model1_clean-X_clean.pdb
THRt4pp,b3089,na1_p;thr__L_p;thr__L_c;na1_c,"Transport, Inner Membrane",b3089,P0AGE4,ecj:JW3060;eco:b3089,,,P0AGE4.fasta,REP-SSTT_ECOLI,False,1.0,,,,,3kbc,SSTT_ECOLI_model1_clean-X_clean.pdb
THRtex,(b0241 or b0929 or b1377 or b2215),thr__L_p;thr__L_e,"Transport, Outer Membrane Porin",b0241,P02932,ecj:JW0231;eco:b0241,1PHO,PDP:5FVNAa,P02932.fasta,REP-PHOE_ECOLI,False,1.0,,,,,1pho,PHOE_ECOLI_model1_clean-X_clean.pdb
THRtex,(b0241 or b0929 or b1377 or b2215),thr__L_p;thr__L_e,"Transport, Outer Membrane Porin",b0929,P02931,ecj:JW0912;eco:b0929,1BT9;1GFM;1GFN;1GFO;1GFP;1GFQ;1HXT;1HXU;1HXX;1MPF;1OPF;2OMF;2ZFG;2ZLD;3FYX;3HW9;3HWB;3K19;3K1B;3O0E;3POQ;3POU;3POX;4D5U;4GCP;4GCQ;4GCS;4JFB;4LSE;4LSF;4LSH;4LSI;5NUO;5NUQ;5NUR,PDP:5FVNAa,P02931.fasta,REP-2zfg,True,0.93646408839779,2zfg,1.59,MG;C8E,PDP:5FVNAa,,2zfg-A_clean.pdb
THRtex,(b0241 or b0929 or b1377 or b2215),thr__L_p;thr__L_e,"Transport, Outer Membrane Porin",b2215,P06996,ecj:JW2203;eco:b2215,2J1N;2J4U;2ZLE;4A8D,PDP:5FVNAa,P06996.fasta,REP-2j1n,True,0.9427792915531336,2j1n,2.0,CL;MG;D12,PDP:5FVNAa,,2j1n-A_clean.pdb
THRtex,(b0241 or b0929 or b1377 or b2215),thr__L_p;thr__L_e,"Transport, Outer Membrane Porin",b1377,P77747,ecj:JW1371;eco:b1377,,,P77747.fasta,REP-OMPN_ECOLI,False,1.0,,,,,2ixx,OMPN_ECOLI_model1_clean-X_clean.pdb
THYMtex,(b0241 or b1377 or b2215 or b0929),thym_e;thym_p,"Transport, Outer Membrane Porin",b2215,P06996,ecj:JW2203;eco:b2215,2J1N;2J4U;2ZLE;4A8D,PDP:5FVNAa,P06996.fasta,REP-2j1n,True,0.9427792915531336,2j1n,2.0,CL;MG;D12,PDP:5FVNAa,,2j1n-A_clean.pdb
THYMtex,(b0241 or b1377 or b2215 or b0929),thym_e;thym_p,"Transport, Outer Membrane Porin",b0929,P02931,ecj:JW0912;eco:b0929,1BT9;1GFM;1GFN;1GFO;1GFP;1GFQ;1HXT;1HXU;1HXX;1MPF;1OPF;2OMF;2ZFG;2ZLD;3FYX;3HW9;3HWB;3K19;3K1B;3O0E;3POQ;3POU;3POX;4D5U;4GCP;4GCQ;4GCS;4JFB;4LSE;4LSF;4LSH;4LSI;5NUO;5NUQ;5NUR,PDP:5FVNAa,P02931.fasta,REP-2zfg,True,0.93646408839779,2zfg,1.59,MG;C8E,PDP:5FVNAa,,2zfg-A_clean.pdb
THYMtex,(b0241 or b1377 or b2215 or b0929),thym_e;thym_p,"Transport, Outer Membrane Porin",b0241,P02932,ecj:JW0231;eco:b0241,1PHO,PDP:5FVNAa,P02932.fasta,REP-PHOE_ECOLI,False,1.0,,,,,1pho,PHOE_ECOLI_model1_clean-X_clean.pdb
THYMtex,(b0241 or b1377 or b2215 or b0929),thym_e;thym_p,"Transport, Outer Membrane Porin",b1377,P77747,ecj:JW1371;eco:b1377,,,P77747.fasta,REP-OMPN_ECOLI,False,1.0,,,,,2ixx,OMPN_ECOLI_model1_clean-X_clean.pdb
THZPSN3,(b0423 and b3990 and b2530 and b3992 and b4407),h2o_c;nadp_c;nadph_c;iscssh_c;atp_c;4mpetz_c;ppi_c;dhgly_c;iscs_c;dxyl5p_c;h_c;co2_c;amp_c,Cofactor and Prosthetic Group Biosynthesis,b3992,P30138,ecj:JW3956;eco:b3992,1ZFN;1ZKM;1ZUD,d1jw9b_,P30138.fasta,REP-1zud,True,0.9322709163346613,1zud,1.98,NA;CA;ZN,d1jw9b_;d1zud21,,1zud-1_clean.pdb
THZPSN3,(b0423 and b3990 and b2530 and b3992 and b4407),h2o_c;nadp_c;nadph_c;iscssh_c;atp_c;4mpetz_c;ppi_c;dhgly_c;iscs_c;dxyl5p_c;h_c;co2_c;amp_c,Cofactor and Prosthetic Group Biosynthesis,b3990,P30140,ecj:JW3953;eco:b3990,,,P30140.fasta,REP-THIH_ECOLI,False,1.0,,,,,3t7v,THIH_ECOLI_model1_clean-X_clean.pdb
THZPSN3,(b0423 and b3990 and b2530 and b3992 and b4407),h2o_c;nadp_c;nadph_c;iscssh_c;atp_c;4mpetz_c;ppi_c;dhgly_c;iscs_c;dxyl5p_c;h_c;co2_c;amp_c,Cofactor and Prosthetic Group Biosynthesis,b4407,O32583,ecj:JW3955;eco:b4407,1F0Z;1ZUD,d1zud21,O32583.fasta,REP-1zud,True,0.9848484848484849,1zud,1.98,NA;CA;ZN,d1jw9b_;d1zud21,,1zud-2_clean.pdb
THZPSN3,(b0423 and b3990 and b2530 and b3992 and b4407),h2o_c;nadp_c;nadph_c;iscssh_c;atp_c;4mpetz_c;ppi_c;dhgly_c;iscs_c;dxyl5p_c;h_c;co2_c;amp_c,Cofactor and Prosthetic Group Biosynthesis,b0423,P77718,ecj:JW0413;eco:b0423,,,P77718.fasta,REP-THII_ECOLI,False,1.0,,,,,1vbk,THII_ECOLI_model1_clean-X_clean.pdb
THZPSN3,(b0423 and b3990 and b2530 and b3992 and b4407),h2o_c;nadp_c;nadph_c;iscssh_c;atp_c;4mpetz_c;ppi_c;dhgly_c;iscs_c;dxyl5p_c;h_c;co2_c;amp_c,Cofactor and Prosthetic Group Biosynthesis,b2530,P0A6B7,ecj:JW2514;eco:b2530,1P3W,PDP:4HVKAa;PDP:4HVKAb;PDP:4HVKAc,P0A6B7.fasta,REP-1p3w,True,0.9529702970297029,1p3w,2.1,PLP,PDP:4HVKAa;PDP:4HVKAb;PDP:4HVKAc,,1p3w-A_clean.pdb
TKT1,(b2935 or b2465),r5p_c;xu5p__D_c;g3p_c;s7p_c,Pentose Phosphate Pathway,b2465,P33570,ecj:JW2449;eco:b2465,,,P33570.fasta,REP-TKT2_ECOLI,False,1.0,,,,,2r8o,TKT2_ECOLI_model1_clean-X_clean.pdb
TKT1,(b2935 or b2465),r5p_c;xu5p__D_c;g3p_c;s7p_c,Pentose Phosphate Pathway,b2935,P27302,ecj:JW5478;eco:b2935,1QGD;2R5N;2R8O;2R8P;5HHT,PDP:3L84Aa;PDP:3L84Ab,P27302.fasta,REP-6rjc,True,0.993993993993994,6rjc,1.05,EDO;GOL;CA;NA,,,6rjc-A_clean.pdb
TKT2,(b2935 or b2465),e4p_c;xu5p__D_c;g3p_c;f6p_c,Pentose Phosphate Pathway,b2935,P27302,ecj:JW5478;eco:b2935,1QGD;2R5N;2R8O;2R8P;5HHT,PDP:3L84Aa;PDP:3L84Ab,P27302.fasta,REP-6rjc,True,0.993993993993994,6rjc,1.05,EDO;GOL;CA;NA,,,6rjc-A_clean.pdb
TKT2,(b2935 or b2465),e4p_c;xu5p__D_c;g3p_c;f6p_c,Pentose Phosphate Pathway,b2465,P33570,ecj:JW2449;eco:b2465,,,P33570.fasta,REP-TKT2_ECOLI,False,1.0,,,,,2r8o,TKT2_ECOLI_model1_clean-X_clean.pdb
TMAOR1,((b0895 and b0896 and b0894) or (b1589 and b1590 and b1588 and b1587)),h2o_c;mqn8_c;h_c;tmao_c;tma_c;mql8_c,Oxidative Phosphorylation,b1590,P76173,ecj:JW5261;eco:b1590,,,P76173.fasta,REP-YNFH_ECOLI,False,1.0,,,,,3zux,YNFH_ECOLI_model1_clean-X_clean.pdb
TMAOR1,((b0895 and b0896 and b0894) or (b1589 and b1590 and b1588 and b1587)),h2o_c;mqn8_c;h_c;tmao_c;tma_c;mql8_c,Oxidative Phosphorylation,b0896,P18777,ecj:JW0879;eco:b0896,,,P18777.fasta,REP-DMSC_ECOLI,False,1.0,,,,,3zux,DMSC_ECOLI_model1_clean-X_clean.pdb
TMAOR1,((b0895 and b0896 and b0894) or (b1589 and b1590 and b1588 and b1587)),h2o_c;mqn8_c;h_c;tmao_c;tma_c;mql8_c,Oxidative Phosphorylation,b0895,P18776,ecj:JW0878;eco:b0895,,,P18776.fasta,REP-DMSB_ECOLI,False,1.0,,,,,2vpz,DMSB_ECOLI_model1_clean-X_clean.pdb
TMAOR1,((b0895 and b0896 and b0894) or (b1589 and b1590 and b1588 and b1587)),h2o_c;mqn8_c;h_c;tmao_c;tma_c;mql8_c,Oxidative Phosphorylation,b1587,P77374,ecj:JW1579;eco:b1587,,,P77374.fasta,REP-YNFE_ECOLI,False,1.0,,,,,1eu1,YNFE_ECOLI_model1_clean-X_clean.pdb
TMAOR1,((b0895 and b0896 and b0894) or (b1589 and b1590 and b1588 and b1587)),h2o_c;mqn8_c;h_c;tmao_c;tma_c;mql8_c,Oxidative Phosphorylation,b0894,P18775,ecj:JW5118;eco:b0894,,,P18775.fasta,REP-DMSA_ECOLI,False,1.0,,,,,1eu1,DMSA_ECOLI_model1_clean-X_clean.pdb
TMAOR1,((b0895 and b0896 and b0894) or (b1589 and b1590 and b1588 and b1587)),h2o_c;mqn8_c;h_c;tmao_c;tma_c;mql8_c,Oxidative Phosphorylation,b1588,P77783,ecj:JW5260;eco:b1588,,,P77783.fasta,REP-YNFF_ECOLI,False,1.0,,,,,1eu1,YNFF_ECOLI_model1_clean-X_clean.pdb
TMAOR1,((b0895 and b0896 and b0894) or (b1589 and b1590 and b1588 and b1587)),h2o_c;mqn8_c;h_c;tmao_c;tma_c;mql8_c,Oxidative Phosphorylation,b1589,P0AAJ1,ecj:JW1581;eco:b1589,,,P0AAJ1.fasta,REP-YNFG_ECOLI,False,1.0,,,,,2vpz,YNFG_ECOLI_model1_clean-X_clean.pdb
TMAOR1pp,((b0997 and b0996) or (b1872 and b1873)),mqn8_c;h_p;tmao_p;tma_p;h2o_p;mql8_c,Oxidative Phosphorylation,b1872,P46923,ecj:JW1861;eco:b1872,,,P46923.fasta,REP-TORZ_ECOLI,False,1.0,,,,,1eu1,TORZ_ECOLI_model1_clean-X_clean.pdb
TMAOR1pp,((b0997 and b0996) or (b1872 and b1873)),mqn8_c;h_p;tmao_p;tma_p;h2o_p;mql8_c,Oxidative Phosphorylation,b0997,P33225,ecj:JW0982;eco:b0997,,,P33225.fasta,REP-TORA_ECOLI,False,1.0,,,,,1tmo,TORA_ECOLI_model1_clean-X_clean.pdb
TMAOR1pp,((b0997 and b0996) or (b1872 and b1873)),mqn8_c;h_p;tmao_p;tma_p;h2o_p;mql8_c,Oxidative Phosphorylation,b1873,P52005,ecj:JW1862;eco:b1873,,,P52005.fasta,REP-TORY_ECOLI,False,1.0,,,,,1ezv,TORY_ECOLI_model1_clean-X_clean.pdb
TMAOR1pp,((b0997 and b0996) or (b1872 and b1873)),mqn8_c;h_p;tmao_p;tma_p;h2o_p;mql8_c,Oxidative Phosphorylation,b0996,P33226,ecj:JW0981;eco:b0996,,,P33226.fasta,REP-TORC_ECOLI,False,1.0,,,,,1sp3,TORC_ECOLI_model1_clean-X_clean.pdb
TMAOR2,(b0895 and b0896 and b0894),h2o_c;2dmmq8_c;2dmmql8_c;h_c;tmao_c;tma_c,Oxidative Phosphorylation,b0896,P18777,ecj:JW0879;eco:b0896,,,P18777.fasta,REP-DMSC_ECOLI,False,1.0,,,,,3zux,DMSC_ECOLI_model1_clean-X_clean.pdb
TMAOR2,(b0895 and b0896 and b0894),h2o_c;2dmmq8_c;2dmmql8_c;h_c;tmao_c;tma_c,Oxidative Phosphorylation,b0895,P18776,ecj:JW0878;eco:b0895,,,P18776.fasta,REP-DMSB_ECOLI,False,1.0,,,,,2vpz,DMSB_ECOLI_model1_clean-X_clean.pdb
TMAOR2,(b0895 and b0896 and b0894),h2o_c;2dmmq8_c;2dmmql8_c;h_c;tmao_c;tma_c,Oxidative Phosphorylation,b0894,P18775,ecj:JW5118;eco:b0894,,,P18775.fasta,REP-DMSA_ECOLI,False,1.0,,,,,1eu1,DMSA_ECOLI_model1_clean-X_clean.pdb
TMAOR2pp,((b0997 and b0996) or (b1872 and b1873)),2dmmq8_c;h_p;tmao_p;tma_p;h2o_p;2dmmql8_c,Oxidative Phosphorylation,b0997,P33225,ecj:JW0982;eco:b0997,,,P33225.fasta,REP-TORA_ECOLI,False,1.0,,,,,1tmo,TORA_ECOLI_model1_clean-X_clean.pdb
TMAOR2pp,((b0997 and b0996) or (b1872 and b1873)),2dmmq8_c;h_p;tmao_p;tma_p;h2o_p;2dmmql8_c,Oxidative Phosphorylation,b0996,P33226,ecj:JW0981;eco:b0996,,,P33226.fasta,REP-TORC_ECOLI,False,1.0,,,,,1sp3,TORC_ECOLI_model1_clean-X_clean.pdb
TMAOR2pp,((b0997 and b0996) or (b1872 and b1873)),2dmmq8_c;h_p;tmao_p;tma_p;h2o_p;2dmmql8_c,Oxidative Phosphorylation,b1873,P52005,ecj:JW1862;eco:b1873,,,P52005.fasta,REP-TORY_ECOLI,False,1.0,,,,,1ezv,TORY_ECOLI_model1_clean-X_clean.pdb
TMAOR2pp,((b0997 and b0996) or (b1872 and b1873)),2dmmq8_c;h_p;tmao_p;tma_p;h2o_p;2dmmql8_c,Oxidative Phosphorylation,b1872,P46923,ecj:JW1861;eco:b1872,,,P46923.fasta,REP-TORZ_ECOLI,False,1.0,,,,,1eu1,TORZ_ECOLI_model1_clean-X_clean.pdb
TMAOtex,(b0241 or b0929 or b1377 or b2215),tmao_p;tmao_e,"Transport, Outer Membrane Porin",b1377,P77747,ecj:JW1371;eco:b1377,,,P77747.fasta,REP-OMPN_ECOLI,False,1.0,,,,,2ixx,OMPN_ECOLI_model1_clean-X_clean.pdb
TMAOtex,(b0241 or b0929 or b1377 or b2215),tmao_p;tmao_e,"Transport, Outer Membrane Porin",b0241,P02932,ecj:JW0231;eco:b0241,1PHO,PDP:5FVNAa,P02932.fasta,REP-PHOE_ECOLI,False,1.0,,,,,1pho,PHOE_ECOLI_model1_clean-X_clean.pdb
TMAOtex,(b0241 or b0929 or b1377 or b2215),tmao_p;tmao_e,"Transport, Outer Membrane Porin",b0929,P02931,ecj:JW0912;eco:b0929,1BT9;1GFM;1GFN;1GFO;1GFP;1GFQ;1HXT;1HXU;1HXX;1MPF;1OPF;2OMF;2ZFG;2ZLD;3FYX;3HW9;3HWB;3K19;3K1B;3O0E;3POQ;3POU;3POX;4D5U;4GCP;4GCQ;4GCS;4JFB;4LSE;4LSF;4LSH;4LSI;5NUO;5NUQ;5NUR,PDP:5FVNAa,P02931.fasta,REP-2zfg,True,0.93646408839779,2zfg,1.59,MG;C8E,PDP:5FVNAa,,2zfg-A_clean.pdb
TMAOtex,(b0241 or b0929 or b1377 or b2215),tmao_p;tmao_e,"Transport, Outer Membrane Porin",b2215,P06996,ecj:JW2203;eco:b2215,2J1N;2J4U;2ZLE;4A8D,PDP:5FVNAa,P06996.fasta,REP-2j1n,True,0.9427792915531336,2j1n,2.0,CL;MG;D12,PDP:5FVNAa,,2j1n-A_clean.pdb
TMAtex,(b0241 or b0929 or b1377 or b2215),tma_e;tma_p,"Transport, Outer Membrane Porin",b0929,P02931,ecj:JW0912;eco:b0929,1BT9;1GFM;1GFN;1GFO;1GFP;1GFQ;1HXT;1HXU;1HXX;1MPF;1OPF;2OMF;2ZFG;2ZLD;3FYX;3HW9;3HWB;3K19;3K1B;3O0E;3POQ;3POU;3POX;4D5U;4GCP;4GCQ;4GCS;4JFB;4LSE;4LSF;4LSH;4LSI;5NUO;5NUQ;5NUR,PDP:5FVNAa,P02931.fasta,REP-2zfg,True,0.93646408839779,2zfg,1.59,MG;C8E,PDP:5FVNAa,,2zfg-A_clean.pdb
TMAtex,(b0241 or b0929 or b1377 or b2215),tma_e;tma_p,"Transport, Outer Membrane Porin",b1377,P77747,ecj:JW1371;eco:b1377,,,P77747.fasta,REP-OMPN_ECOLI,False,1.0,,,,,2ixx,OMPN_ECOLI_model1_clean-X_clean.pdb
TMAtex,(b0241 or b0929 or b1377 or b2215),tma_e;tma_p,"Transport, Outer Membrane Porin",b0241,P02932,ecj:JW0231;eco:b0241,1PHO,PDP:5FVNAa,P02932.fasta,REP-PHOE_ECOLI,False,1.0,,,,,1pho,PHOE_ECOLI_model1_clean-X_clean.pdb
TMAtex,(b0241 or b0929 or b1377 or b2215),tma_e;tma_p,"Transport, Outer Membrane Porin",b2215,P06996,ecj:JW2203;eco:b2215,2J1N;2J4U;2ZLE;4A8D,PDP:5FVNAa,P06996.fasta,REP-2j1n,True,0.9427792915531336,2j1n,2.0,CL;MG;D12,PDP:5FVNAa,,2j1n-A_clean.pdb
TMDK1,b1238,dtmp_c;atp_c;h_c;adp_c;thymd_c,Nucleotide Salvage Pathway,b1238,P23331,ecj:JW1226;eco:b1238,,,P23331.fasta,REP-KITH_ECOLI,False,1.0,,,,,2uz3,KITH_ECOLI_model1_clean-X_clean.pdb
TMDPP,b4382,2dr1p_c;pi_c;thym_c;thymd_c,Nucleotide Salvage Pathway,b4382,P07650,ecj:JW4345;eco:b4382,1AZY;1OTP;1TPT;2TPT;4EAD;4EAF;4LHM,PDP:4EADAa;PDP:4EADAb,P07650.fasta,REP-2tpt,True,0.9977272727272727,2tpt,2.6,SO4,PDP:4EADAa;PDP:4EADAb,,2tpt-A_clean.pdb
TMDS,b2827,mlthf_c;dtmp_c;dhf_c;dump_c,Nucleotide Salvage Pathway,b2827,P0A884,ecj:JW2795;eco:b2827,1AIQ;1AJM;1AN5;1AOB;1AXW;1BDU;1BID;1BJG;1BQ1;1BQ2;1DDU;1DNA;1EV5;1EV8;1EVF;1EVG;1F4B;1F4C;1F4D;1F4E;1F4F;1F4G;1FFL;1FWM;1JG0;1JTQ;1JTU;1JUT;1KCE;1KZI;1KZJ;1NCE;1QQQ;1SYN;1TDU;1TJS;1TLC;1TLS;1TRG;1TSD;1TSN;1TYS;1ZPR;2A9W;2BBQ;2FTN;2FTO;2FTQ;2G8X;2KCE;2TSC;2VET;2VF0;3B5B;3B9H;3BFI;3BGX;3BHL;3BHR;3TMS;4F2V;4GEV;4ISK;6CDZ;6NNR,PDP:4IQBAa,P0A884.fasta,REP-6nnr,True,0.9962121212121212,6nnr,1.05,NA;CB3;UMC;EPE,,,6nnr-A_clean.pdb
TMK,b1106,thm_c;atp_c;h_c;adp_c;thmmp_c,Cofactor and Prosthetic Group Biosynthesis,b1106,P75948,ecj:JW1092;eco:b1106,,,P75948.fasta,REP-THIK_ECOLI,False,1.0,,,,,3dxq,THIK_ECOLI_model1_clean-X_clean.pdb
TMPK,b0417,thmpp_c;atp_c;adp_c;thmmp_c,Cofactor and Prosthetic Group Biosynthesis,b0417,P0AGG0,ecj:JW0407;eco:b0417,,,P0AGG0.fasta,REP-THIL_ECOLI,False,1.0,,,,,3mcq,THIL_ECOLI_model1_clean-X_clean.pdb
TMPPP,b3993,4mpetz_c;ppi_c;h_c;2mahmp_c;thmmp_c,Cofactor and Prosthetic Group Biosynthesis,b3993,P30137,ecj:JW3957;eco:b3993,,,P30137.fasta,REP-THIE_ECOLI,False,1.0,,,,,1xi3,THIE_ECOLI_model1_clean-X_clean.pdb
TPI,b3919,dhap_c;g3p_c,Glycolysis/Gluconeogenesis,b3919,P0A858,ecj:JW3890;eco:b3919,1TMH;1TRE,PDP:2VXNAa,P0A858.fasta,REP-1tre,True,0.9883268482490273,1tre,2.6,,PDP:2VXNAa,,1tre-A_clean.pdb
TPRDCOAS,b0613,2tpr3dpcoa_c;dpcoa_c;ade_c;atp_c,Cofactor and Prosthetic Group Biosynthesis,b0613,P77231,ecj:JW0605;eco:b0613,,,P77231.fasta,REP-CITG_ECOLI,False,1.0,,,,,3h9p,CITG_ECOLI_model1_clean-X_clean.pdb
TRDR,((b0888 and b3781) or (b2582 and b0888)),trdox_c;nadp_c;nadph_c;trdrd_c;h_c,Oxidative Phosphorylation,b3781,P0AA25,ecj:JW5856;eco:b3781,1F6M;1KEB;1M7T;1OAZ;1SKR;1SKS;1SKW;1SL0;1SL1;1SL2;1SRX;1T7P;1T8E;1THO;1TK0;1TK5;1TK8;1TKD;1TXX;1X9M;1X9S;1X9W;1XOA;1XOB;1ZCP;1ZYQ;1ZZY;2AJQ;2BTO;2EIO;2EIQ;2EIR;2FCH;2FD3;2H6X;2H6Y;2H6Z;2H70;2H71;2H72;2H73;2H74;2H75;2H76;2O8V;2TIR;2TRX;3DYR;4HU7;4HU9;4HUA;4X43;5HR0;5HR1;5HR2;5HR3;5XOC;6GD1;6GDG;6H7J;6H7L;6H7M;6H7N;6H7O;6IBL;6N7W,PDP:4OO4Aa,P0AA25.fasta,REP-5hr3,True,0.9724770642201835,5hr3,1.101,SO4;CU;EOH,,,5hr3-A_clean.pdb
TRDR,((b0888 and b3781) or (b2582 and b0888)),trdox_c;nadp_c;nadph_c;trdrd_c;h_c,Oxidative Phosphorylation,b2582,P0AGG4,ecj:JW2566;eco:b2582,,,P0AGG4.fasta,REP-THIO2_ECOLI,False,1.0,,,,,2ppt,THIO2_ECOLI_model1_clean-X_clean.pdb
TRDR,((b0888 and b3781) or (b2582 and b0888)),trdox_c;nadp_c;nadph_c;trdrd_c;h_c,Oxidative Phosphorylation,b0888,P0A9P4,ecj:JW0871;eco:b0888,1CL0;1F6M;1TDE;1TDF;1TRB,PDP:4UP3Aa;PDP:4UP3Ab,P0A9P4.fasta,REP-1trb,True,0.9813084112149533,1trb,2.0,FAD,PDP:4UP3Aa;PDP:4UP3Ab,,1trb-A_clean.pdb
